3374,28
3375,0
3376,34
3377,83
3378,35
3379,35
3380,42
3381,123
3382,57
3383,50
3384,72
3385,21
3386,15
3387,38
3388,93
3389,0
3390,31
3391,64
3393,0
3394,49
3395,18
3396,70
3397,45
3398,131
3399,38
3400,0
3401,65
3402,115
3403,25
3404,5
3405,15
3406,41
3407,86
3408,66
3409,63
3410,33
3411,17
3412,14
3413,137
3414,42
3415,46
3416,36
3417,56
3418,4
3419,84
3420,57
3421,11
3422,29
3423,15
3424,80
3425,22
3426,41
3427,42
3428,71
3429,82
3430,135
3431,107
3432,17
3434,34
3435,9
3436,44
3437,42
3438,65
3439,112
3440,6
3441,48
3442,19
3443,41
3444,31
3445,56
3447,45
3448,41
3449,40
3450,129
3452,20
3453,40
3454,1
3455,36
3457,51
3458,69
3459,22
3460,134
3461,27
3462,29
3463,36
3464,81
3465,45
3466,47
3467,65
3468,27
3469,50
3470,95
3472,155
3473,32
3474,28
3475,20
3477,35
3478,30
3479,39
3480,38
3481,129
3484,59
3485,32
3487,46
3488,74
3489,20
3490,9
3491,41
3492,16
3493,34
3494,50
3495,16
3496,56
3497,42
3498,26
3499,20
3500,32
3501,34
3502,49
3503,23
3504,66
3505,78
3506,12
3507,52
3508,20
3509,44
3510,65
3511,94
3512,34
3513,73
3514,18
3515,24
3516,17
3517,44
3518,12
3519,52
3520,41
3521,31
3522,5
3523,68
3524,38
3525,71
3526,23
3527,22
3528,71
3529,15
3530,59
3531,27
3532,35
3533,20
3534,20
3535,13
3536,48
3537,66
3538,31
3539,40
3540,40
3541,35
3542,59
3543,55
3544,20
3545,25
3546,24
3547,70
3548,25
3549,58
3550,49
3551,0
3552,53
3553,25
3554,47
3555,25
3557,48
3558,31
3559,39
3560,17
3561,17
3562,60
3564,47
3565,38
3566,122
3567,32
3568,33
3569,9
3570,21
3571,47
3573,47
3574,46
3575,30
3577,65
3578,89
3580,26
3581,32
3582,44
3583,12
3584,51
3586,39
3587,30
3588,16
3589,32
3590,45
3591,48
3592,28
3593,23
3594,12
3595,57
3596,47
3597,34
3598,27
3599,102
3600,82
3601,9
3602,90
3603,0
3605,10
3606,47
3607,68
3608,19
3610,67
3611,9
3612,15
3613,51
3614,23
3615,17
3616,35
3617,62
3618,10
3619,33
3622,22
3623,35
3624,64
3625,62
3626,61
3627,56
3628,23
3629,11
3630,41
3631,49
3632,68
3633,47
3634,25
3635,61
3636,72
3637,73
3638,48
3640,62
3641,25
3642,10
3643,94
3644,108
3645,71
3646,61
3647,58
3648,6
3649,92
3650,78
3651,70
3652,87
3653,10
3654,47
3657,83
3658,83
3659,75
3662,8
3663,138
3664,35
3665,72
3666,45
3667,29
3668,7
3669,32
3670,46
3671,40
3672,21
3673,25
3674,2
3675,31
3676,18
3677,36
3678,61
3679,56
3680,30
3681,92
3682,59
3683,177
3684,9
3685,27
3686,31
3687,52
3688,95
3689,21
3690,21
3691,14
3692,124
3693,20
3694,22
3695,75
3696,76
3697,46
3698,31
3699,83
3700,65
3701,36
3702,18
3703,61
3704,49
3705,19
3706,20
3707,94
3708,24
3709,29
3711,31
3712,59
3713,37
3714,39
3715,54
3717,27
3718,89
3719,15
3720,12
3721,30
3722,57
3723,29
3724,58
3725,93
3727,22
3728,47
3729,66
3730,11
3731,11
3732,99
3733,32
3734,4
3735,193
3736,30
3738,44
3739,23
3740,63
3741,4
3742,47
3743,81
3744,68
3745,59
3747,8
3749,28
3750,64
3751,53
3752,31
3753,117
3754,25
3755,38
3756,42
3757,21
3758,40
3759,92
3760,11
3761,75
3762,102
3763,82
3764,46
3765,9
3766,70
3767,51
3768,5
3769,22
3770,6
3771,71
3772,72
3773,57
3774,35
3775,24
3776,53
3777,39
3778,48
3779,100
3780,0
3781,26
3782,64
3783,46
3784,46
3785,23
3786,64
3787,72
3788,17
3789,103
3790,2
3791,74
3792,16
3793,52
3794,34
3795,11
3796,80
3797,32
3798,26
3799,12
3800,12
3801,18
3802,29
3804,83
3805,70
3806,59
3807,73
3809,3
3810,36
3811,22
3813,25
3815,48
3816,57
3817,18
3818,30
3819,94
3820,57
3821,12
3822,107
3823,24
3824,43
3825,77
3826,51
3827,36
3828,67
3829,30
3830,29
3831,50
3832,47
3833,53
3834,92
3835,23
3836,55
3838,68
3839,60
3840,78
3841,20
3842,64
3843,94
3844,43
3845,14
3846,43
3847,59
3848,26
3849,12
3850,36
3851,43
3852,61
3853,34
3854,19
3855,20
3856,3
3857,74
3858,51
3859,31
3860,46
3861,25
3862,41
3863,46
3864,64
3865,36
3866,12
3867,28
3868,102
3869,53
3870,34
3871,69
3874,29
3875,35
3876,29
3877,51
3878,52
3879,63
3880,76
3881,101
3882,60
3883,82
3884,57
3885,73
3886,3
3888,21
3889,17
3890,81
3891,59
3892,66
3893,48
3894,119
3895,113
3896,19
3897,51
3898,74
3899,20
3900,20
3901,60
3902,48
3903,5
3904,41
3905,59
3906,14
3907,47
3908,33
3909,25
3910,33
3911,104
3912,25
3913,8
3914,78
3915,59
3916,81
3917,28
3918,94
3919,96
3920,60
3921,107
3922,19
3923,40
3924,68
3925,54
3927,17
3928,160
3929,54
3930,38
3931,28
3932,40
3933,38
3934,46
3935,34
3936,25
3938,51
3939,85
3940,7
3941,48
3942,31
3943,33
3944,23
3945,0
3947,30
3948,46
3949,41
3950,63
3951,40
3952,21
3953,8
3954,56
3955,35
3957,31
3958,38
3959,37
3961,12
3962,50
3963,59
3965,20
3966,64
3967,71
3968,74
3969,15
3970,37
3971,68
3972,4
3973,5
3974,46
3975,70
3976,51
3977,19
3978,11
3979,74
3980,16
3981,18
3983,94
3984,56
3985,25
3986,37
3987,64
3988,60
3989,62
3990,72
3991,22
3992,50
3993,22
3994,37
3995,39
3996,12
3997,46
3998,49
3999,30
4001,39
4002,55
4003,35
4004,43
4005,53
4007,80
4008,9
4009,23
4010,101
4011,11
4012,27
4013,24
4014,33
4015,106
4016,53
4019,15
4020,40
4021,85
4022,38
4023,53
4024,64
4025,3
4026,46
4027,38
4028,60
4030,18
4031,42
4032,25
4033,25
4034,12
4036,16
4037,28
4038,19
4039,36
4040,72
4041,61
4042,3
4043,117
4044,12
4045,48
4046,35
4047,61
4048,34
4049,110
4050,37
4051,79
4052,63
4053,60
4054,53
4055,21
4056,0
4057,39
4058,60
4059,21
4060,38
4061,67
4062,14
4063,9
4064,87
4065,26
4066,34
4067,11
4068,21
4069,56
4071,23
4072,100
4073,18
4074,29
4075,69
4076,36
4078,69
4081,50
4082,21
4083,24
4084,45
4085,78
4086,80
4087,32
4088,54
4089,20
4090,24
4091,32
4092,67
4094,0
4095,16
4096,72
4097,42
4099,90
4100,53
4101,43
4102,86
4103,87
4104,31
4105,91
4106,104
4107,74
4108,73
4109,92
4110,80
4111,18
4112,43
4113,17
4114,63
4115,117
4116,4
4117,35
4118,89
4119,19
4120,77
4121,35
4122,93
4123,34
4124,0
4126,83
4127,47
4128,83
4129,37
4130,34
4131,10
4132,46
4133,9
4134,28
4136,60
4137,39
4138,12
4139,7
4140,60
4141,67
4142,118
4144,155
4145,41
4146,0
4147,133
4148,82
4149,89
4150,41
4151,70
4152,19
4153,60
4154,87
4155,0
4156,11
4157,39
4158,32
4159,59
4160,50
4161,53
4162,74
4163,38
4164,50
4166,0
4167,39
4169,75
4170,10
4171,12
4172,32
4173,77
4174,78
4175,53
4176,25
4177,0
4178,20
4179,18
4180,36
4181,51
4182,15
4183,21
4184,17
4185,37
4186,51
4187,51
4189,75
4190,22
4192,74
4193,54
4194,52
4195,109
4196,36
4197,24
4198,37
4199,32
4200,48
4201,64
4202,6
4203,46
4204,23
4205,12
4206,101
4207,1
4208,61
4209,54
4210,35
4212,23
4215,35
4216,10
4217,54
4219,14
4220,86
4221,49
4222,25
4223,0
4224,84
4225,112
4226,75
4227,68
4228,49
4230,22
4231,29
4232,25
4233,44
4234,99
4235,4
4236,65
4237,91
4238,10
4239,51
4240,27
4241,54
4242,31
4243,22
4244,40
4245,13
4246,40
4247,36
4248,44
4249,25
4250,56
4251,78
4253,45
4254,26
4255,44
4256,114
4257,78
4258,28
4260,108
4261,83
4262,23
4263,131
4264,20
4265,44
4266,35
4267,84
4268,50
4269,76
4270,17
4271,26
4272,94
4273,83
4274,38
4275,59
4276,10
4277,63
4278,87
4279,39
4280,32
4281,21
4282,41
4283,58
4284,17
4285,62
4286,14
4287,33
4288,32
4289,16
4290,46
4291,85
4292,73
4293,46
4294,50
4295,91
4297,12
4298,41
4299,17
4300,71
4301,58
4302,76
4303,26
4304,76
4305,48
4306,51
4307,27
4308,28
4309,140
4310,0
4311,38
4312,38
4313,80
4314,42
4315,48
4316,48
4317,51
4318,25
4320,86
4321,38
4322,50
4323,21
4324,64
4325,9
4326,18
4327,2
4328,45
4329,58
4330,50
4331,24
4332,56
4333,48
4334,41
4335,96
4336,15
4337,24
4338,32
4339,49
4340,13
4341,19
4342,91
4343,88
4344,25
4346,56
4347,40
4348,63
4349,0
4350,36
4351,17
4352,42
4354,108
4355,73
4356,49
4357,29
4358,33
4359,71
4360,94
4361,72
4362,46
4363,39
4365,89
4366,63
4367,22
4368,57
4369,86
4370,44
4371,29
4372,54
4373,52
4374,81
4375,83
4376,88
4377,54
4378,18
4379,77
4380,28
4381,98
4382,11
4383,38
4384,39
4385,68
4386,34
4387,52
4388,17
4389,50
4390,7
4391,50
4392,42
4393,42
4394,41
4395,53
4396,33
4397,68
4398,7
4399,34
4400,19
4402,44
4403,27
4404,29
4405,30
4406,83
4407,53
4408,21
4410,29
4411,18
4412,20
4413,80
4414,18
4415,44
4416,25
4417,4
4418,69
4419,17
4420,5
4421,43
4422,75
4423,24
4424,46
4425,64
4426,34
4427,36
4428,72
4429,59
4430,32
4431,15
4432,64
4433,20
4435,46
4436,56
4437,22
4438,50
4439,10
4441,32
4442,52
4443,98
4444,79
4446,92
4447,17
4448,74
4449,5
4450,17
4451,9
4452,76
4454,86
4455,106
4456,99
4457,66
4458,44
4459,60
4460,16
4461,0
4462,53
4463,48
4464,32
4465,72
4466,30
4467,34
4468,11
4469,4
4471,0
4472,15
4473,32
4474,83
4475,41
4476,125
4477,41
4478,10
4479,17
4480,32
4481,85
4482,31
4484,30
4485,32
4487,18
4488,20
4489,40
4490,5
4492,23
4493,26
4494,1
4495,29
4496,4
4497,103
4499,17
4500,38
4501,117
4502,71
4503,47
4504,51
4505,48
4506,66
4507,24
4508,1
4509,80
4510,24
4511,8
4512,13
4513,31
4516,56
4517,16
4518,34
4519,33
4520,86
4521,88
4522,11
4523,73
4524,68
4525,82
4526,39
4527,60
4528,44
4529,47
4530,48
4531,62
4533,41
4534,38
4536,32
4537,70
4538,61
4539,42
4540,29
4541,10
4543,64
4544,105
4545,42
4546,79
4547,96
4549,62
4550,19
4551,30
4552,71
4553,91
4554,103
4555,59
4556,66
4557,36
4559,78
4560,80
4561,76
4562,37
4563,23
4564,130
4565,94
4566,3
4567,34
4568,58
4569,18
4570,31
4571,54
4572,51
4573,55
4574,92
4575,39
4576,49
4577,14
4578,32
4581,20
4582,6
4583,9
4584,19
4586,39
4589,22
4590,48
4591,78
4592,132
4593,68
4594,89
4595,6
4597,35
4598,22
4599,40
4602,24
4603,70
4604,34
4605,23
4607,45
4608,39
4609,101
4610,70
4611,48
4612,17
4613,87
4614,35
4615,52
4616,27
4618,43
4619,89
4620,21
4621,94
4622,7
4624,25
4625,28
4626,24
4627,15
4628,17
4629,36
4630,77
4631,108
4632,12
4633,24
4634,22
4635,15
4636,89
4637,71
4638,21
4639,45
4640,51
4641,40
4642,43
4643,22
4644,26
4645,62
4648,14
4649,37
4650,38
4651,0
4652,37
4653,34
4654,57
4655,26
4656,101
4657,19
4658,37
4659,26
4660,27
4661,81
4662,44
4663,78
4664,9
4665,18
4666,78
4667,46
4668,33
4669,65
4670,46
4671,64
4672,38
4673,86
4674,48
4675,23
4676,31
4677,17
4678,60
4679,18
4681,15
4682,79
4683,62
4684,75
4685,5
4686,17
4687,29
4688,51
4689,44
4690,54
4691,24
4692,0
4693,78
4694,35
4695,124
4696,29
4697,21
4698,54
4699,97
4700,212
4701,51
4703,91
4704,36
4705,28
4706,20
4707,47
4708,59
4709,48
4710,12
4711,87
4712,6
4713,11
4715,63
4716,33
4717,31
4718,20
4719,52
4720,25
4721,51
4722,69
4723,55
4724,92
4725,20
4726,122
4727,48
4728,50
4729,48
4730,35
4731,25
4732,61
4733,35
4734,80
4736,47
4737,24
4738,54
4739,19
4740,83
4741,50
4742,6
4743,112
4744,81
4745,41
4746,29
4747,1
4748,66
4753,102
4754,91
4755,67
4756,50
4757,12
4758,108
4759,6
4760,17
4761,145
4762,118
4763,77
4764,104
4765,8
4766,156
4767,12
4768,56
4769,7
4771,54
4772,91
4773,68
4774,71
4775,97
4776,52
4777,117
4778,23
4779,54
4780,108
4781,8
4782,20
4783,61
4784,71
4785,136
4786,54
4787,54
4789,34
4790,80
4791,97
4793,50
4794,54
4795,69
4796,82
4797,23
4798,90
4799,99
4800,27
4801,26
4802,87
4803,81
4804,60
4805,64
4806,63
4807,87
4809,68
4810,47
4811,113
4812,1
4813,57
4814,122
4816,53
4817,68
4819,34
4820,58
4823,81
4824,67
4826,61
4827,80
4829,66
4830,57
4831,75
4832,100
4833,52
4834,59
4835,48
4836,61
4837,122
4838,60
4840,39
4841,4
4842,81
4843,60
4844,9
4845,56
4846,28
4847,3
4848,71
4849,34
4850,134
4851,108
4852,103
4854,13
4855,44
4856,32
4857,73
4858,42
4859,35
4860,78
4861,134
4862,92
4863,67
4864,32
4865,93
4866,75
4867,7
4868,20
4869,61
4870,18
4871,51
4872,26
4873,20
4874,52
4875,65
4876,52
4877,38
4878,39
4879,31
4880,53
4881,37
4882,13
4883,19
4884,33
4885,26
4886,32
4887,81
4888,31
4889,49
4890,21
4891,28
4892,0
4893,32
4894,18
4895,40
4896,29
4897,24
4898,29
4899,34
4900,24
4901,92
4902,63
4903,23
4904,24
4905,13
4906,16
4907,28
4908,71
4909,32
4910,69
4911,108
4913,25
4914,56
4915,50
4916,66
4917,96
4918,39
4919,40
4921,32
4922,30
4923,119
4924,63
4926,42
4927,97
4928,43
4929,14
4930,146
4931,30
4932,49
4933,53
4934,75
4935,23
4936,6
4937,36
4938,64
4939,102
4940,42
4941,45
4942,123
4943,51
4944,49
4945,44
4946,41
4947,30
4948,34
4949,53
4950,17
4951,14
4952,17
4953,57
4954,20
4955,38
4956,34
4957,32
4958,34
4959,31
4960,44
4961,47
4962,31
4963,16
4964,53
4967,28
4968,38
4969,9
4970,25
4971,50
4972,39
4974,50
4975,57
4976,45
4977,62
4978,72
4980,31
4981,22
4982,68
4983,58
4984,68
4985,62
4986,50
4987,48
4988,17
4989,59
4990,14
4991,23
4992,50
4993,37
4994,39
4995,52
4997,26
4998,60
4999,59
5000,78
5002,49
5003,95
5004,39
5005,64
5007,54
5008,44
5009,60
5010,11
5011,10
5012,32
5013,46
5015,26
5016,50
5017,53
5018,54
5019,32
5020,47
5021,16
5022,6
5023,5
5025,38
5026,49
5027,17
5028,42
5029,25
5030,27
5031,81
5032,66
5033,76
5034,58
5035,43
5036,100
5037,18
5038,40
5040,58
5041,47
5042,17
5043,39
5044,13
5045,45
5046,81
5047,82
5048,37
5050,36
5051,19
5052,13
5053,51
5054,33
5055,48
5056,23
5057,51
5058,35
5059,33
5060,94
5061,59
5062,147
5063,36
5064,80
5065,61
5066,31
5067,32
5068,72
5069,58
5070,46
5071,44
5072,74
5073,30
5074,51
5075,42
5076,32
5077,78
5078,24
5079,31
5080,35
5081,49
5082,8
5083,40
5084,69
5085,33
5086,22
5087,45
5088,38
5089,69
5090,38
5091,69
5092,38
5093,96
5094,93
5095,80
5096,58
5097,24
5098,99
5099,97
5100,26
5101,8
5102,89
5103,52
5104,77
5105,16
5106,36
5107,38
5108,27
5109,62
5110,60
5111,35
5112,48
5113,27
5114,81
5115,66
5116,26
5117,80
5118,75
5119,62
5120,60
5121,55
5122,25
5123,63
5124,58
5125,53
5126,77
5127,18
5128,82
5130,32
5131,34
5132,53
5133,25
5135,58
5136,26
5137,35
5138,36
5140,29
5141,39
5142,35
5143,51
5144,60
5145,68
5146,36
5147,21
5148,74
5149,52
5150,73
5151,19
5152,46
5153,46
5154,111
5155,107
5156,52
5157,97
5158,26
5160,10
5161,20
5162,30
5163,58
5164,87
5166,57
5167,1
5168,13
5169,28
5170,56
5171,20
5172,46
5173,53
5174,11
5175,89
5176,14
5177,70
5178,90
5179,101
5180,45
5181,85
5182,11
5183,47
5185,0
5186,20
5187,49
5188,29
5189,13
5191,86
5192,58
5193,64
5194,97
5195,63
5196,12
5197,55
5198,63
5199,20
5200,58
5201,34
5202,61
5203,156
5204,82
5205,6
5207,46
5208,57
5209,11
5210,72
5211,14
5212,39
5213,17
5214,12
5215,33
5216,24
5217,34
5218,48
5219,80
5220,40
5221,21
5222,131
5223,100
5224,77
5225,66
5226,9
5227,0
5228,17
5229,54
5230,44
5233,37
5234,20
5235,18
5236,47
5237,75
5238,15
5239,35
5240,55
5241,54
5242,30
5243,100
5244,55
5245,27
5246,55
5247,24
5248,15
5249,53
5250,46
5251,65
5252,20
5253,31
5254,19
5255,33
5256,68
5257,41
5258,65
5259,63
5260,70
5261,56
5262,55
5263,66
5264,105
5265,37
5266,11
5267,21
5268,35
5269,47
5270,74
5271,56
5272,50
5273,46
5274,51
5275,41
5276,11
5277,18
5280,13
5281,34
5282,22
5283,30
5284,63
5285,24
5286,72
5287,106
5288,78
5289,22
5290,39
5291,20
5292,21
5294,66
5295,73
5296,11
5297,28
5298,42
5300,32
5301,55
5302,9
5303,13
5304,104
5305,42
5306,93
5307,19
5308,28
5309,88
5310,115
5311,103
5312,57
5314,25
5315,38
5316,56
5317,39
5318,42
5319,16
5320,5
5321,109
5322,15
5323,70
5324,14
5325,21
5326,18
5327,152
5328,35
5329,50
5330,61
5331,64
5332,60
5333,61
5335,76
5337,39
5338,5
5339,56
5340,4
5341,69
5342,58
5343,56
5344,49
5345,72
5346,29
5347,12
5348,71
5349,29
5350,65
5351,43
5352,20
5353,28
5354,69
5355,73
5356,5
5357,10
5358,12
5359,51
5360,104
5361,66
5362,54
5363,24
5364,22
5365,29
5366,23
5367,92
5368,48
5369,34
5370,72
5371,34
5373,72
5374,24
5375,45
5376,61
5377,61
5378,65
5379,41
5380,55
5381,96
5382,57
5383,72
5384,42
5385,63
5386,7
5387,15
5388,78
5389,35
5390,24
5392,53
5393,62
5394,76
5395,49
5396,35
5397,76
5398,19
5399,59
5400,53
5401,122
5402,35
5403,58
5404,97
5405,63
5406,27
5407,22
5409,84
5410,44
5411,13
5412,23
5413,34
5414,37
5415,30
5416,46
5417,16
5418,18
5419,36
5420,21
5421,26
5422,37
5423,18
5424,40
5425,32
5426,116
5428,20
5429,37
5430,65
5431,35
5432,42
5434,7
5435,49
5436,47
5437,34
5438,23
5439,39
5440,92
5443,12
5444,105
5445,31
5446,12
5447,19
5448,65
5449,70
5450,12
5451,0
5452,18
5453,40
5454,47
5455,13
5456,36
5457,58
5458,29
5459,29
5460,68
5461,36
5462,62
5463,101
5464,9
5465,34
5466,92
5467,57
5468,87
5469,51
5470,41
5471,35
5472,46
5473,47
5474,3
5475,15
5476,0
5477,11
5478,48
5479,69
5480,52
5481,65
5482,51
5484,48
5485,34
5486,85
5487,48
5488,103
5489,31
5490,50
5492,56
5493,60
5494,47
5495,22
5496,47
5497,24
5498,65
5499,148
5500,35
5501,48
5502,48
5503,19
5504,51
5505,45
5506,14
5507,34
5508,68
5509,5
5510,19
5511,34
5513,51
5514,50
5515,38
5516,20
5517,22
5518,47
5519,36
5520,31
5521,25
5522,69
5524,66
5525,47
5526,55
5527,33
5528,48
5529,87
5530,34
5531,15
5532,31
5533,14
5534,59
5535,17
5536,39
5537,41
5538,63
5539,57
5540,0
5541,107
5542,35
5543,43
5544,60
5545,40
5546,70
5547,85
5548,30
5549,18
5550,113
5551,56
5552,16
5553,73
5554,149
5555,87
5556,38
5557,72
5558,113
5559,22
5560,22
5561,56
5562,31
5563,64
5565,23
5566,22
5567,23
5568,40
5569,84
5570,53
5571,52
5572,48
5573,36
5574,45
5575,58
5576,42
5577,16
5578,91
5579,69
5580,23
5581,34
5582,10
5583,72
5584,22
5585,22
5586,50
5587,135
5588,54
5589,37
5590,31
5591,67
5592,28
5593,71
5594,58
5595,52
5598,109
5599,114
5600,7
5601,28
5602,68
5603,64
5604,43
5605,69
5606,31
5607,71
5608,24
5609,33
5610,49
5611,22
5612,128
5613,40
5614,23
5615,26
5616,19
5617,34
5618,19
5619,51
5620,81
5621,62
5622,49
5624,85
5625,60
5627,14
5628,30
5629,62
5630,14
5631,47
5632,13
5633,12
5634,105
5635,37
5636,81
5637,50
5638,61
5639,80
5640,60
5641,27
5642,53
5643,69
5644,42
5645,32
5646,51
5647,19
5648,68
5649,48
5650,22
5651,142
5652,34
5653,25
5654,43
5655,31
5656,47
5657,75
5658,71
5659,89
5660,76
5661,8
5662,62
5663,44
5664,65
5665,25
5666,28
5667,59
5668,117
5669,25
5670,61
5671,47
5672,26
5673,62
5674,28
5675,16
5676,10
5677,55
5678,43
5679,25
5680,46
5682,23
5683,42
5684,56
5685,31
5686,92
5687,13
5688,12
5689,30
5690,24
5691,55
5692,45
5693,34
5694,55
5695,62
5696,38
5697,11
5698,46
5699,32
5700,62
5701,24
5702,40
5703,8
5704,38
5705,117
5706,33
5707,50
5709,33
5710,45
5711,41
5712,45
5713,23
5714,69
5715,85
5716,55
5717,1
5718,59
5719,73
5720,22
5721,34
5722,45
5723,61
5724,77
5725,38
5726,83
5727,59
5728,81
5729,36
5730,45
5731,13
5732,40
5733,20
5734,15
5735,10
5736,38
5737,69
5738,24
5739,172
5740,77
5741,15
5742,56
5743,9
5744,64
5746,43
5747,44
5748,72
5749,33
5750,31
5751,20
5752,21
5753,59
5755,47
5756,50
5757,41
5758,39
5759,30
5760,25
5761,32
5763,24
5764,17
5765,27
5766,21
5767,29
5768,39
5769,18
5770,32
5771,52
5772,34
5774,81
5775,53
5776,32
5777,66
5778,43
5779,23
5780,51
5781,93
5782,15
5783,26
5784,67
5785,39
5786,21
5787,60
5788,5
5789,19
5790,28
5791,33
5792,52
5793,41
5794,38
5795,52
5796,62
5797,70
5798,35
5799,19
5800,32
5801,57
5802,28
5803,25
5804,79
5805,40
5806,38
5808,71
5809,57
5810,20
5811,47
5812,16
5813,63
5814,16
5815,64
5816,67
5817,55
5819,61
5820,34
5821,52
5822,37
5823,48
5824,18
5825,19
5826,11
5827,47
5828,28
5829,20
5830,15
5831,76
5832,21
5833,12
5834,73
5835,35
5836,15
5837,83
5838,50
5839,31
5841,15
5842,17
5843,20
5844,30
5845,61
5846,34
5847,55
5848,79
5849,26
5850,56
5851,53
5852,13
5853,65
5854,4
5855,65
5856,30
5857,39
5858,34
5859,58
5860,46
5861,83
5862,42
5863,46
5864,23
5865,23
5866,27
5867,53
5868,16
5869,92
5870,47
5871,23
5872,64
5873,55
5874,42
5875,31
5877,31
5878,28
5879,17
5880,20
5881,91
5882,3
5884,82
5885,22
5886,81
5887,27
5888,41
5889,10
5890,20
5891,20
5892,44
5893,3
5894,42
5895,53
5896,101
5897,75
5898,57
5899,42
5900,43
5901,69
5902,59
5903,70
5904,45
5905,21
5906,79
5908,31
5909,26
5910,51
5911,72
5912,11
5913,21
5914,46
5915,65
5916,62
5917,59
5918,67
5919,26
5920,62
5921,3
5922,6
5923,72
5924,34
5925,30
5926,22
5927,41
5928,61
5929,52
5930,34
5931,64
5932,35
5933,32
5934,23
5935,43
5936,36
5937,29
5938,66
5939,23
5940,54
5941,63
5942,66
5943,13
5944,84
5945,66
5946,21
5947,56
5948,91
5950,49
5951,45
5952,56
5953,24
5954,53
5955,23
5956,40
5957,25
5958,42
5959,39
5960,35
5961,83
5962,58
5963,32
5964,25
5965,10
5966,59
5967,30
5968,71
5969,51
5970,77
5971,11
5972,78
5973,16
5974,16
5975,37
5976,18
5977,43
5978,58
5979,38
5980,80
5981,46
5982,23
5983,74
5984,47
5985,43
5986,36
5987,76
5988,20
5989,32
5990,12
5991,16
5992,33
5993,36
5994,79
5995,42
5996,54
5997,187
5998,20
5999,30
6000,83
6001,23
6002,54
6003,11
6004,53
6007,19
6009,40
6010,17
6011,93
6012,40
6013,57
6014,24
6015,27
6017,58
6018,56
6019,0
6020,43
6021,56
6022,28
6023,47
6024,52
6025,30
6026,21
6027,37
6028,56
6029,22
6030,53
6031,108
6032,19
6033,25
6034,10
6035,22
6036,26
6037,39
6038,25
6039,58
6041,24
6042,37
6043,104
6044,32
6045,20
6046,22
6047,32
6048,59
6049,40
6050,106
6051,32
6052,106
6053,20
6054,21
6055,48
6056,22
6057,21
6058,20
6059,21
6060,80
6061,37
6062,51
6063,58
6064,27
6065,17
6066,75
6067,81
6068,27
6069,51
6070,35
6071,61
6072,67
6074,45
6075,33
6076,20
6077,58
6078,38
6079,51
6080,18
6081,55
6082,76
6083,49
6084,37
6085,47
6086,41
6087,24
6088,39
6089,43
6090,40
6091,10
6092,28
6093,24
6094,48
6095,10
6096,21
6097,83
6098,14
6100,44
6101,62
6102,26
6103,43
6104,23
6105,58
6106,65
6107,59
6109,12
6110,53
6111,98
6112,13
6113,54
6114,119
6115,48
6116,36
6117,27
6118,54
6120,35
6121,18
6122,11
6123,38
6124,40
6125,30
6126,34
6127,18
6128,41
6129,24
6133,16
6134,54
6136,45
6137,19
6138,52
6139,16
6141,113
6142,41
6143,6
6144,56
6145,23
6146,36
6147,14
6148,58
6149,53
6150,53
6151,0
6152,40
6153,37
6154,56
6155,82
6156,37
6157,22
6158,19
6160,39
6161,23
6162,17
6163,41
6164,31
6165,36
6166,48
6167,35
6168,55
6169,101
6170,24
6171,60
